1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4663.7,1969.7,17842.2,1857.0,12601.5,11905.099999999999,5766.299999999999,3511.0,1331.5,6254.200000000001,7775.3,9017.7,6951.6,5231.5,5176.6,1322.4,4420.7,9583.0,5624.700000000001,12412.5,27115.8,4299.599999999999,2817.0,9697.800000000001,9819.7,4910.4,22063.6,15429.6,6214.599999999999,1917.3,8087.900000000001,7236.1,6113.0,6165.900000000001,4526.8,7286.4,1898.1,12774.4,5520.1,4776.6,9469.3,5879.599999999999,13009.099999999999,10345.7,10154.8,14956.900000000001,5369.8,6274.700000000001,8554.599999999999,8094.4,14737.4,10241.0,11545.1,1741.6,17715.300000000003,2561.6,7281.0,11630.2,17367.0,4013.7999999999997,1564.5,6533.5,2807.8,6244.2,6159.0,1080.4,5043.099999999999,3571.2999999999997,8978.8,3055.8,16854.5,9650.4,1742.5,7018.6,10507.5,15571.0,8692.8,6632.900000000001,9612.5,2499.9,4868.200000000001,13065.199999999999,7330.9,3300.5,5597.299999999999,7503.799999999999,6968.8,10034.4,25591.4,8488.1,9796.5,11638.9,15487.8,28331.0,2726.5,6738.0,12306.0,3758.0,13662.0,9840.0,9377.0,3701.0,8904.2,16138.0,3767.1,11511.8,22946.2,7429.0,11146.0,9966.6,6843.700000000001,1583.5,8739.800000000001,10027.7
5573.0,1448.3,9744.8,1817.1,7014.8,12978.599999999999,3625.7999999999997,2004.2,1043.7,5698.9,8647.699999999999,6253.8,3621.8,2518.3,5162.099999999999,969.9,5384.099999999999,4267.3,5407.9,13695.5,24881.199999999997,5596.3,1596.5,7874.900000000001,4152.2,5134.3,21980.800000000003,5043.8,5117.5,1442.0,6003.3,4356.5,2799.8,2997.1000000000004,2878.2000000000003,4826.9,1609.1,10060.8,3356.2,3041.8,5201.0,12840.0,12489.699999999999,7616.299999999999,16051.9,17715.7,3778.7000000000003,5427.0,10784.8,3532.6,11414.6,10899.0,17462.5,2418.6,18681.8,3579.1000000000004,8569.7,8491.1,12712.099999999999,4387.2,2273.7,6066.5,2042.9,9428.6,7558.2,1150.4,3118.7,5880.2,8251.3,2936.7,13749.6,15404.5,1653.3,11736.0,11100.9,9725.300000000001,5981.4,3649.6,4806.200000000001,1512.2,3907.1,16459.3,6726.0,2725.9,8456.5,12291.699999999999,4348.1,9415.6,29266.2,6183.7,10118.7,16871.3,11495.9,21686.6,4249.7,8081.0,12857.0,3866.0,11130.0,11661.0,6969.0,3394.1,6428.0,11310.0,3241.5,9501.0,18922.2,14913.0,13243.1,9569.8,7183.900000000001,1520.4,5794.6,6876.7
2548.0,1352.8000000000002,4053.0,3076.7000000000003,7798.5,11474.9,2666.3,1724.4,918.0,5348.0,10089.800000000001,3215.1000000000004,3299.4,1651.5,8634.800000000001,823.2,5267.8,2096.3,8353.2,16833.7,16839.9,6521.2,1618.5,8500.6,4542.3,9185.199999999999,10890.5,4174.5,2664.0,2954.7,5109.9,2691.6,2405.3,2742.5,1735.7,3782.7,1333.1,7222.9,2211.5,7305.3,2705.8,9019.099999999999,5623.599999999999,4029.1,15898.9,17455.4,1735.4,3736.7,11228.8,2234.9,11274.300000000001,11569.800000000001,20202.1,1819.6,20845.3,3321.3,13597.2,8653.2,9036.3,9937.699999999999,3862.1000000000004,7297.4,1293.7,14680.3,4424.4,3059.6,8078.9,3988.3999999999996,4603.6,6437.6,19097.1,14688.9,2179.2,20019.7,5445.3,7613.0,3965.3,11895.3,4653.1,3493.0,5526.3,9572.4,3383.0,4541.5,13097.8,13570.300000000001,4233.0,7038.8,20865.0,6596.8,3931.5,13891.7,9251.8,17991.0,8563.9,6930.0,8494.0,3060.0,9166.0,16021.0,6522.0,2428.0,5684.6,9312.0,10530.199999999999,10635.0,13928.199999999999,15307.0,13103.5,5475.599999999999,9251.900000000001,1295.0,3835.2,3928.5
1647.7,1078.3,3052.7000000000003,4732.6,6198.5,9333.3,2115.9,1400.1,699.7,3495.4,10602.5,4298.5,2500.4,1980.9,6067.7,835.8,2517.9,1825.1,8151.0,10030.3,8062.0,3354.0,1951.1,4252.5,9642.7,6937.9,4518.7,3232.7,3383.5,4370.1,7686.9,2526.9,4666.2,1624.1,1857.1000000000001,3498.7999999999997,2527.9,3663.3,1725.5,7425.8,1572.3999999999999,2642.3,3663.1,3139.1,12843.699999999999,7512.599999999999,1466.0,2645.6,7500.0,2228.6000000000004,12556.7,8461.8,16622.0,1722.0,20590.9,2863.6000000000004,9228.5,8207.4,5215.7,14454.6,10055.599999999999,4339.0,1113.4,12550.8,3359.3,1907.0,5363.5,9977.4,4104.2,5791.1,14608.0,10005.199999999999,4250.0,22295.9,6107.2,9492.900000000001,3876.2,20078.7,4273.9,3160.8,4892.6,9917.4,2294.3,8780.3,6378.1,8812.9,5181.3,6864.8,24029.3,3288.7,3294.1,7953.9,6243.4,14592.8,4009.0,9617.0,5726.0,5226.0,11659.0,18971.0,12024.0,2171.5,4361.4,10036.0,10585.1,10692.8,10224.900000000001,11764.0,9458.1,9292.1,15857.1,680.9,2901.4,3285.2999999999997
1143.8999999999999,855.1,3344.7000000000003,4320.1,3912.6,6917.1,1541.0,1072.8,408.6,10112.900000000001,13007.3,4522.7,1671.5,1661.2,6611.4,1004.7,1789.0,1623.7,15460.5,5626.5,3332.3,3074.4,3454.2999999999997,2889.5,4357.099999999999,4086.2,2994.4,3703.4,6239.6,2224.6,9329.0,2800.2999999999997,9435.5,1083.3000000000002,1543.0,2315.1,4603.1,2880.5,1177.2,4419.5,1261.1,2734.5,10020.5,2677.0,5784.5,3361.1,1144.0,1660.1,3438.2000000000003,4600.5,7758.4,5176.1,9892.6,1492.6,24686.0,1391.9,5240.6,7435.0,4576.9,11178.3,12975.800000000001,1881.6999999999998,998.5,13232.099999999999,2067.0,1874.6000000000001,3463.7,9547.2,6818.299999999999,4754.2,10838.1,6741.2,4247.0,24674.3,6691.799999999999,12656.0,2362.2,16796.2,4821.900000000001,1537.5,2921.2,15998.3,1534.1,4845.5,11001.5,9991.4,2976.3,6469.7,29753.5,2464.6,2927.2,5193.8,7837.5,10240.3,3659.5,9807.0,3656.0,4245.0,7882.0,10807.0,16223.0,1712.2,3332.9,4228.0,13634.6,6577.599999999999,18629.899999999998,6971.0,6528.2,8185.700000000001,13856.4,663.9,1610.6,2477.7000000000003
1021.1,732.1,5353.599999999999,3163.8,3751.6,7580.0,1764.8,878.2,378.9,5385.700000000001,20542.8,3809.0,1284.3999999999999,1309.4,5276.6,753.7,2342.1,2227.0,17368.2,2949.6,1626.0,3849.6000000000004,3044.5,2698.3,1876.1999999999998,2799.0,2986.7999999999997,2307.3,8935.4,1882.7,5764.7,7319.099999999999,10559.3,868.5,1572.5,1728.1,4355.8,4787.1,935.2,3151.7999999999997,924.0,5719.099999999999,9579.6,2628.8,3171.2000000000003,2001.5,783.2,1021.2,2532.5,9846.300000000001,3074.3,4161.900000000001,4366.3,1489.9,10753.9,1082.0,4491.099999999999,6457.7,2343.9,3478.8,5741.6,1423.0,659.1,10213.800000000001,1876.6000000000001,3628.7,3772.2,3567.3,7672.099999999999,10139.9,9521.4,7431.099999999999,2542.1,21066.399999999998,6208.7,8503.4,1131.5,14471.5,3338.6,1989.2,2826.7000000000003,17996.8,1984.0,3333.2,14449.5,6439.1,1832.5,4863.3,20371.3,2043.4,1611.6,3804.5,5816.1,12416.2,10826.7,6771.0,2415.0,6370.0,10207.0,4873.0,31791.0,1499.4,3294.7,2474.0,12195.2,4475.0,15960.199999999999,3710.0,4174.0,8095.0,7703.9,579.5,1416.6000000000001,2025.7
1335.9,638.7,7005.599999999999,2248.9,2213.7,14597.2,2187.4,879.2,330.0,5295.8,20796.0,3466.2,1120.3999999999999,1023.9000000000001,8719.800000000001,797.0,4126.5,5042.5,5863.0,1858.3999999999999,1599.9,3905.2999999999997,2131.1,2561.7999999999997,1363.1,1903.0,2772.7,1447.7,4309.7,2326.6,5845.3,7530.799999999999,8530.699999999999,810.5,1261.1,917.9,5199.1,4787.1,913.7,3283.8999999999996,907.4,2689.3,6107.4,2224.1000000000004,2202.2,1341.6000000000001,695.4000000000001,782.1999999999999,2528.8,9257.699999999999,1887.1000000000001,2180.6,3498.8,1531.6,12634.7,1379.5,2860.6,3570.2,1705.7,2145.1,3547.8,960.5,440.20000000000005,6303.0,1492.5,3644.4,4107.599999999999,2558.3,6206.900000000001,18400.0,5805.200000000001,6105.2,2086.0,13708.0,3790.4,3764.0,976.5999999999999,17078.4,2067.0,2132.6,2325.0,9252.0,2754.9,2559.4,9179.1,3852.0,1226.9,2363.4,10333.5,1582.8,1044.2,3412.8,3813.0,14311.8,8254.5,3241.0,2463.0,5625.0,4835.0,2852.0,33164.0,1343.1999999999998,2901.0,1957.0,10576.9,10251.4,10118.2,3483.0,3859.4,9026.699999999999,5069.3,1653.6,1364.1999999999998,1612.0
1234.3,712.4,11620.9,1391.5,1687.0,19409.1,1975.0,1313.8000000000002,233.6,2919.7,13187.6,2967.3,978.3,984.8000000000001,7009.5,739.9,3404.6,5325.099999999999,2442.5,1570.7,1290.2,3348.2999999999997,1478.0,2378.0,1024.3,2535.9,7954.299999999999,1108.7,2448.3,2631.6,10008.9,16328.8,6665.400000000001,753.5999999999999,826.9,672.5,8710.4,5757.8,858.3,2257.1,866.2,1803.9,4381.3,1503.7,1700.6,1010.4,924.1,698.9,2116.0,10981.4,1954.1999999999998,1734.8,5668.5,1290.0,14453.4,1005.0,5530.7,6151.7,1766.2,1378.8000000000002,2356.7,789.1,472.5,8311.3,1405.1000000000001,4856.5,3044.0,4930.0,5582.3,11910.3,9672.3,5505.7,3727.6000000000004,8415.4,1769.1999999999998,2669.6000000000004,796.0999999999999,12589.1,2353.0,1343.4,2091.8,6269.299999999999,2920.1000000000004,2911.1,10149.800000000001,3904.4,737.0,2195.2,6369.6,1239.2,830.5,3707.9,2584.8,25301.8,4841.4,2817.0,3574.0,2906.0,3193.0,2531.0,26894.0,1560.8999999999999,1972.2,2280.0,5622.8,6837.4,10204.699999999999,2933.0,3058.3,7752.2,5750.400000000001,2935.5,1337.6,1260.0
878.5,587.0,8461.8,2344.8,1287.2,15728.0,1563.2,2096.2,265.5,2245.0,5266.2,2634.0,769.7,787.6999999999999,9831.7,705.4000000000001,3797.2,4051.3999999999996,1577.5,1457.9,1425.8999999999999,3235.0,910.0,1950.8,921.2,2691.7000000000003,13006.8,979.6999999999999,2540.4,1835.1,13119.599999999999,15696.5,8330.8,620.5999999999999,767.1999999999999,630.6,4617.1,7272.900000000001,1357.8999999999999,1467.0,587.5,3071.0,2418.1,1091.7,1672.5,860.1,793.5,673.0,2233.3,11174.199999999999,2445.6,1446.1,4810.5,982.4,11973.099999999999,973.5,4982.3,15708.4,3342.6,2526.8999999999996,1852.0,1393.1,579.2,10278.1,1800.6999999999998,2666.9,8829.0,5091.1,6030.2,6019.8,9724.6,5173.7,3533.2999999999997,4627.099999999999,1503.0,2391.5,628.6,5716.0,1975.6,1021.6,1285.6,12772.599999999999,4701.1,3497.2,12393.199999999999,3761.2000000000003,511.0,3083.4,4923.2,1435.1,1006.4,1998.4,2157.4,21915.3,5664.0,2616.0,1845.0,1860.0,2974.0,2150.0,19492.0,5420.6,1058.5,4673.0,5908.8,3660.1000000000004,13884.4,2466.0,2033.5,6083.9,3834.7,2009.0,1055.8,1063.3
1287.3,567.6,5366.700000000001,1566.1,1072.5,11112.599999999999,927.6999999999999,1813.5,442.59999999999997,3008.2000000000003,3469.5,4409.9,685.8,1303.5,11308.0,479.2,6128.0,2844.3,1271.6999999999998,1075.1,1308.1000000000001,2712.7,910.3,1966.8000000000002,725.5,1569.6000000000001,8929.1,2684.7,1964.9,959.5,9572.8,12452.7,8273.699999999999,554.1,983.0,398.8,2288.0,10931.9,2130.9,839.8,611.0,1729.8,1500.8,821.8,1477.6,1436.5,1066.1,764.1,1798.0,9254.099999999999,1874.8999999999999,1046.6000000000001,2399.4,800.8000000000001,6613.3,1227.5,10704.0,12560.3,1914.6,3827.7,1183.6999999999998,5518.8,1287.4,3878.2,1961.0,3141.0,5354.599999999999,3928.1,3930.2,3268.7,7382.700000000001,5409.5,3458.5,3649.3,1113.8999999999999,2652.7000000000003,579.0,3132.7,2019.8,746.9,1322.8000000000002,8203.699999999999,6108.700000000001,1724.5,8308.2,2085.7,433.9,3464.4,11469.5,2306.1,1885.3,1982.3,2136.1,15156.1,15279.3,1919.0,1050.0,2534.0,2447.0,1867.0,11888.0,9799.5,1241.8,8193.0,4236.0,8754.0,30169.2,2183.0,1491.7,9432.4,4851.9,1859.5,783.2,945.1999999999999
1146.3,363.8,6103.2,1942.0,1027.1,5203.0,778.4,1427.2,1511.5,2027.3999999999999,2766.1000000000004,2448.7,1436.7,1767.8,9384.0,541.5,3471.5,1875.0,817.0,1204.6,1954.0,1925.8,732.2,2487.9,541.8,1091.1,5707.1,2670.1000000000004,1134.6,555.0,4347.0,7695.4,5037.799999999999,537.7,778.4,350.40000000000003,1804.9,5007.1,1430.4,664.4,559.5,1191.1000000000001,930.4,839.6,1062.9,3806.6000000000004,692.4,733.0,2420.2000000000003,4986.3,1474.0,1012.7,2085.7999999999997,579.1,3192.8999999999996,947.8,17523.3,5040.0,1032.2,5546.799999999999,900.6,9718.8,877.8,2444.1,1939.6,3828.2,2550.3,3237.3,2708.6000000000004,1879.0,3998.8,6753.400000000001,5026.099999999999,3725.5,1558.3000000000002,1749.1,422.0,2170.1,2000.1,851.2,1495.0,5158.8,8682.5,1669.5,4273.0,1868.8,553.0,4725.0,18007.8,2068.9,810.6,3484.8,1880.0,17505.2,18840.0,1465.0,1106.0,8309.0,1972.0,1576.0,11222.0,4742.3,3136.8,11036.0,2160.0,10867.9,31112.800000000003,4645.0,1479.1,9625.800000000001,2177.0,1746.1,685.0,749.1
