//	APORTES	HIDRAULICOS	SEMANALES	1909-2022											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	114
CRONICA	PASO	APORTE-CLAIRE
1934	37	4796.900000000001
1934	38	6508.2
1934	39	4358.0
1934	40	3478.6
1934	41	4979.2
1934	42	4910.4
1934	43	5134.3
1934	44	9185.2
1934	45	6937.9
1934	46	4086.2
1934	47	2799.0
1934	48	1903.0
1934	49	2535.9
1934	50	2691.7000000000003
1934	51	1569.6
1934	52	1091.1
1935	1	801.2
1935	2	1069.0
1935	3	1153.8000000000002
1935	4	1465.5
1935	5	1306.1
1935	6	853.0
1935	7	587.2
1935	8	661.0
1935	9	768.7
1935	10	2544.8
1935	11	2295.9
1935	12	1992.3
1935	13	1393.3
1935	14	777.8
1935	15	618.5
1935	16	1019.0
1935	17	674.4
1935	18	416.3
1935	19	262.79999999999995
1935	20	367.9
1935	21	287.9
1935	22	458.5
1935	23	1023.3
1935	24	1450.7
1935	25	3129.0
1935	26	3826.1
1935	27	3161.9
1935	28	4043.2
1935	29	8660.1
1935	30	8187.3
1935	31	4662.200000000001
1935	32	7281.299999999999
1935	33	8041.6
1935	34	6967.5
1935	35	7208.4
1935	36	3982.6
1935	37	4944.4
1935	38	6762.3
1935	39	10016.3
1935	40	7125.3
1935	41	12507.1
1935	42	22063.6
1935	43	21980.800000000003
1935	44	10890.5
1935	45	4518.7
1935	46	2994.4
1935	47	2986.8
1935	48	2772.7
1935	49	7954.299999999999
1935	50	13006.8
1935	51	8929.1
1935	52	5707.1
1936	1	4366.7
1936	2	5259.7
1936	3	3272.2
1936	4	7917.599999999999
1936	5	3515.1
1936	6	1915.5
1936	7	1203.1
1936	8	884.3000000000001
1936	9	855.1
1936	10	645.5
1936	11	533.1
1936	12	3140.2
1936	13	8029.8
1936	14	7239.6
1936	15	3537.4
1936	16	2405.9
1936	17	1869.5
1936	18	4327.1
1936	19	12727.3
1936	20	20722.4
1936	21	19631.4
1936	22	17507.9
1936	23	16946.8
1936	24	24646.9
1936	25	21621.3
1936	26	10703.3
1936	27	8618.2
1936	28	11136.2
1936	29	8440.4
1936	30	10516.1
1936	31	9490.9
1936	32	7039.8
1936	33	6819.0
1936	34	6443.4
1936	35	9694.5
1936	36	9964.4
1936	37	5887.0
1936	38	3199.0
1936	39	5512.7
1936	40	12229.9
1936	41	15956.8
1936	42	15429.6
1936	43	5043.8
1936	44	4174.5
1936	45	3232.7
1936	46	3703.4
1936	47	2307.3
1936	48	1447.7
1936	49	1108.7
1936	50	979.7
1936	51	2684.7
1936	52	2670.1000000000004
1937	1	2430.9
1937	2	1792.6
1937	3	1146.0
1937	4	756.5
1937	5	533.6
1937	6	542.8
1937	7	725.9
1937	8	1879.4
1937	9	4472.2
1937	10	5902.6
1937	11	9428.8
1937	12	4078.4
1937	13	2904.8
1937	14	1674.8000000000002
1937	15	1169.6
1937	16	1709.0
1937	17	2550.5
1937	18	1782.1
1937	19	4307.2
1937	20	3779.6
1937	21	2783.9
1937	22	1647.6999999999998
1937	23	1025.3
1937	24	755.5999999999999
1937	25	1067.6
1937	26	2270.1
1937	27	3111.0
1937	28	4248.0
1937	29	6390.5
1937	30	6699.7
1937	31	5994.4
1937	32	7258.0
1937	33	8080.4
1937	34	7587.3
1937	35	6139.900000000001
1937	36	5555.7
1937	37	4000.6
1937	38	8432.0
1937	39	14253.6
1937	40	10603.3
1937	41	5760.900000000001
1937	42	6214.599999999999
1937	43	5117.5
1937	44	2664.0
1937	45	3383.5
1937	46	6239.6
1937	47	8935.4
1937	48	4309.7
1937	49	2448.3
1937	50	2540.4
1937	51	1964.9
1937	52	1134.6
1938	1	875.9
1938	2	5750.0
1938	3	7547.2
1938	4	8576.4
1938	5	8632.9
1938	6	8352.0
1938	7	9275.1
1938	8	6108.2
1938	9	2529.7
1938	10	2973.3
1938	11	2937.8
1938	12	3986.7
1938	13	12459.7
1938	14	8011.7
1938	15	5330.6
1938	16	4194.8
1938	17	13173.1
1938	18	13230.3
1938	19	16694.9
1938	20	6617.3
1938	21	4534.3
1938	22	10208.4
1938	23	6893.599999999999
1938	24	4029.8
1938	25	4119.9
1938	26	10043.0
1938	27	13131.2
1938	28	9370.0
1938	29	6164.8
1938	30	6477.799999999999
1938	31	5702.9
1938	32	4694.5
1938	33	3240.3
1938	34	2200.8
1938	35	2398.4
1938	36	4475.2
1938	37	4432.3
1938	38	3620.3
1938	39	3191.5
1938	40	5429.8
1938	41	3070.6
1938	42	1917.3
1938	43	1442.0
1938	44	2954.7
1938	45	4370.1
1938	46	2224.6
1938	47	1882.7
1938	48	2326.6
1938	49	2631.6
1938	50	1835.1
1938	51	959.5
1938	52	555.0
1939	1	510.8
1939	2	639.5999999999999
1939	3	1211.2
1939	4	1152.4
1939	5	1460.8
1939	6	898.1
1939	7	608.8
1939	8	661.9000000000001
1939	9	2026.1
1939	10	3399.5
1939	11	4002.3
1939	12	2573.8
1939	13	3691.2
1939	14	1994.7
1939	15	1657.5
1939	16	10186.5
1939	17	4699.400000000001
1939	18	2098.2
1939	19	1289.6
1939	20	5595.1
1939	21	12816.2
1939	22	11482.0
1939	23	4165.9
1939	24	2753.9
1939	25	2866.8
1939	26	7683.6
1939	27	15980.4
1939	28	15510.9
1939	29	5603.5
1939	30	2561.0
1939	31	2365.7000000000003
1939	32	2165.3
1939	33	1630.4
1939	34	2523.3
1939	35	9173.2
1939	36	11161.7
1939	37	11252.0
1939	38	10045.9
1939	39	8129.1
1939	40	7781.400000000001
1939	41	5157.9
1939	42	8087.900000000001
1939	43	6003.3
1939	44	5109.9
1939	45	7686.9
1939	46	9329.0
1939	47	5764.7
1939	48	5845.3
1939	49	10008.9
1939	50	13119.6
1939	51	9572.8
1939	52	4347.0
1940	1	2310.9
1940	2	2502.6000000000004
1940	3	7317.5
1940	4	5888.900000000001
1940	5	5199.400000000001
1940	6	3408.8
1940	7	3018.1
1940	8	2620.1
1940	9	1926.7
1940	10	1202.0
1940	11	1332.7
1940	12	1537.1
1940	13	4203.4
1940	14	9078.3
1940	15	14535.7
1940	16	13301.9
1940	17	14347.0
1940	18	15155.9
1940	19	10816.6
1940	20	7595.5
1940	21	8718.2
1940	22	13741.0
1940	23	9550.6
1940	24	9642.3
1940	25	14402.7
1940	26	12197.3
1940	27	6666.9
1940	28	9056.1
1940	29	16374.3
1940	30	19795.8
1940	31	18059.9
1940	32	12139.9
1940	33	7620.0
1940	34	8137.9
1940	35	7682.400000000001
1940	36	11028.9
1940	37	10754.2
1940	38	7178.5
1940	39	4944.2
1940	40	7164.1
1940	41	10122.1
1940	42	7236.1
1940	43	4356.5
1940	44	2691.6
1940	45	2526.9
1940	46	2800.3
1940	47	7319.099999999999
1940	48	7530.799999999999
1940	49	16328.8
1940	50	15696.5
1940	51	12452.7
1940	52	7695.4
1941	1	3278.1000000000004
1941	2	3184.7000000000003
1941	3	2525.2000000000003
1941	4	1937.2
1941	5	1825.7
1941	6	4828.5
1941	7	8277.3
1941	8	8471.900000000001
1941	9	7193.3
1941	10	3998.7
1941	11	1481.4
1941	12	2979.1000000000004
1941	13	6168.0
1941	14	2776.9
1941	15	13050.4
1941	16	19379.9
1941	17	28473.0
1941	18	30795.6
1941	19	33674.8
1941	20	27203.4
1941	21	11727.9
1941	22	10536.7
1941	23	7711.099999999999
1941	24	7409.5
1941	25	9991.1
1941	26	14434.5
1941	27	8985.8
1941	28	4565.400000000001
1941	29	5780.7
1941	30	8450.8
1941	31	13302.9
1941	32	24286.8
1941	33	22321.7
1941	34	18881.7
1941	35	14256.9
1941	36	11400.3
1941	37	6392.5
1941	38	5802.7
1941	39	7847.0
1941	40	6353.8
1941	41	10729.3
1941	42	6113.0
1941	43	2799.8
1941	44	2405.3
1941	45	4666.2
1941	46	9435.5
1941	47	10559.3
1941	48	8530.699999999999
1941	49	6665.400000000001
1941	50	8330.8
1941	51	8273.699999999999
1941	52	5037.799999999999
1942	1	2233.0
1942	2	1453.4
1942	3	1333.6999999999998
1942	4	2028.5
1942	5	2011.6
1942	6	1848.3
1942	7	3399.9
1942	8	1480.9
1942	9	1577.9
1942	10	1159.8
1942	11	1212.9
1942	12	1548.8
1942	13	3581.6000000000004
1942	14	7053.7
1942	15	3371.1
1942	16	3360.5
1942	17	9048.8
1942	18	12922.9
1942	19	10093.3
1942	20	13918.4
1942	21	17838.3
1942	22	14484.5
1942	23	12373.9
1942	24	8574.5
1942	25	10063.8
1942	26	12972.6
1942	27	10068.7
1942	28	8691.5
1942	29	5211.9
1942	30	3988.1
1942	31	7136.5
1942	32	13297.7
1942	33	10667.2
1942	34	7899.3
1942	35	6502.5
1942	36	7614.2
1942	37	4399.599999999999
1942	38	4159.5
1942	39	4476.1
1942	40	5323.0
1942	41	9289.7
1942	42	6165.900000000001
1942	43	2997.1000000000004
1942	44	2742.5
1942	45	1624.1
1942	46	1083.3000000000002
1942	47	868.5
1942	48	810.5
1942	49	753.5999999999999
1942	50	620.5999999999999
1942	51	554.1
1942	52	537.7
1943	1	526.4
1943	2	357.0
1943	3	337.40000000000003
1943	4	445.1
1943	5	337.2
1943	6	317.8
1943	7	346.3
1943	8	502.7
1943	9	570.1999999999999
1943	10	496.6
1943	11	463.8
1943	12	564.6999999999999
1943	13	1124.1
1943	14	987.0
1943	15	673.9
1943	16	475.4
1943	17	305.2
1943	18	689.3
1943	19	2321.2
1943	20	673.6
1943	21	637.0
1943	22	5922.0
1943	23	8807.7
1943	24	7618.7
1943	25	6024.0
1943	26	6114.099999999999
1943	27	5800.6
1943	28	7427.900000000001
1943	29	4893.4
1943	30	2914.2000000000003
1943	31	3003.2000000000003
1943	32	9276.6
1943	33	4661.3
1943	34	2679.1
1943	35	2137.4
1943	36	1646.0
1943	37	1833.7
1943	38	3685.7
1943	39	6919.4
1943	40	3901.5
1943	41	3580.8
1943	42	4526.8
1943	43	2878.2000000000003
1943	44	1735.7
1943	45	1857.1
1943	46	1543.0
1943	47	1572.5
1943	48	1261.1
1943	49	826.9
1943	50	767.1999999999999
1943	51	983.0
1943	52	778.4
1944	1	604.0
1944	2	3448.9
1944	3	4040.5
1944	4	3534.8
1944	5	1613.1999999999998
1944	6	991.9
1944	7	806.5
1944	8	544.6
1944	9	872.9000000000001
1944	10	2227.2
1944	11	1398.1
1944	12	1366.1
1944	13	1538.1
1944	14	955.8
1944	15	686.0999999999999
1944	16	1103.3
1944	17	669.5
1944	18	570.8
1944	19	2490.6
1944	20	1936.9
1944	21	1354.6999999999998
1944	22	998.1
1944	23	1094.1
1944	24	875.5999999999999
1944	25	718.6999999999999
1944	26	2944.9
1944	27	5694.7
1944	28	2779.7
1944	29	2178.2
1944	30	1388.1
1944	31	819.4
1944	32	766.0
1944	33	1456.7
1944	34	1228.0
1944	35	832.4
1944	36	622.6999999999999
1944	37	1117.5
1944	38	1367.8
1944	39	2884.7000000000003
1944	40	6128.1
1944	41	8342.6
1944	42	7286.4
1944	43	4826.9
1944	44	3782.7
1944	45	3498.8
1944	46	2315.1
1944	47	1728.1
1944	48	917.9
1944	49	672.5
1944	50	630.6
1944	51	398.8
1944	52	350.40000000000003
1945	1	177.4
1945	2	277.40000000000003
1945	3	207.0
1945	4	150.7
1945	5	278.6
1945	6	623.6
1945	7	483.5
1945	8	471.9
1945	9	648.9
1945	10	624.4
1945	11	438.5
1945	12	398.3
1945	13	398.3
1945	14	380.6
1945	15	288.40000000000003
1945	16	204.0
1945	17	482.9
1945	18	304.7
1945	19	1052.1
1945	20	678.5
1945	21	468.2
1945	22	320.4
1945	23	191.9
1945	24	240.8
1945	25	335.2
1945	26	335.2
1945	27	498.4
1945	28	548.3
1945	29	1680.6999999999998
1945	30	2101.1
1945	31	3272.4
1945	32	3034.1
1945	33	1476.6999999999998
1945	34	1939.8
1945	35	2196.6
1945	36	2660.9
1945	37	3595.7
1945	38	6101.0
1945	39	8606.9
1945	40	5029.5
1945	41	2456.1
1945	42	1898.1
1945	43	1609.1
1945	44	1333.1
1945	45	2527.9
1945	46	4603.1
1945	47	4355.8
1945	48	5199.1
1945	49	8710.4
1945	50	4617.1
1945	51	2288.0
1945	52	1804.9
1946	1	1038.6
1946	2	799.5
1946	3	3126.3
1946	4	7204.1
1946	5	8469.6
1946	6	6833.4
1946	7	9859.1
1946	8	5348.299999999999
1946	9	3026.2000000000003
1946	10	2710.0
1946	11	1761.6
1946	12	1382.0
1946	13	1235.3
1946	14	2784.9
1946	15	1457.3
1946	16	872.0
1946	17	773.8
1946	18	960.5
1946	19	2972.9
1946	20	4391.6
1946	21	6716.7
1946	22	5477.9
1946	23	4164.1
1946	24	2475.5
1946	25	4577.599999999999
1946	26	8621.2
1946	27	6933.3
1946	28	6062.2
1946	29	7076.3
1946	30	4635.3
1946	31	3181.2
1946	32	3514.3
1946	33	2801.7
1946	34	3428.4
1946	35	3428.4
1946	36	4855.0
1946	37	4252.7
1946	38	4448.799999999999
1946	39	4432.4
1946	40	6613.7
1946	41	15171.6
1946	42	12774.4
1946	43	10060.8
1946	44	7222.9
1946	45	3663.3
1946	46	2880.5
1946	47	4787.1
1946	48	4787.1
1946	49	5757.8
1946	50	7272.900000000001
1946	51	10931.9
1946	52	5007.1
1947	1	2619.0
1947	2	2825.8
1947	3	3740.1
1947	4	3946.1
1947	5	2054.1
1947	6	3773.4
1947	7	2496.7
1947	8	2446.8
1947	9	1858.9
1947	10	1676.7
1947	11	1237.0
1947	12	1082.3
1947	13	965.0
1947	14	1728.4
1947	15	1489.7
1947	16	1961.5
1947	17	1835.8
1947	18	4764.099999999999
1947	19	6191.400000000001
1947	20	17700.399999999998
1947	21	7532.3
1947	22	7396.5
1947	23	3776.9
1947	24	8967.4
1947	25	12956.1
1947	26	8412.7
1947	27	6610.9
1947	28	6107.2
1947	29	3983.7
1947	30	3810.6
1947	31	3020.0
1947	32	3046.1
1947	33	2764.7
1947	34	2059.2
1947	35	1973.7
1947	36	3316.0
1947	37	3255.4
1947	38	5094.4
1947	39	12621.7
1947	40	10667.8
1947	41	6604.3
1947	42	5520.1
1947	43	3356.2
1947	44	2211.5
1947	45	1725.5
1947	46	1177.2
1947	47	935.2
1947	48	913.7
1947	49	858.3
1947	50	1357.9
1947	51	2130.9
1947	52	1430.4
1948	1	1170.8
1948	2	2217.6
1948	3	2079.4
1948	4	1428.2
1948	5	1028.0
1948	6	1735.0
1948	7	1494.8
1948	8	1816.1
1948	9	5260.5
1948	10	4199.0
1948	11	2388.4
1948	12	2281.6
1948	13	2123.1000000000004
1948	14	3206.8
1948	15	9955.8
1948	16	15663.3
1948	17	11821.1
1948	18	10092.9
1948	19	12716.2
1948	20	7245.7
1948	21	8226.3
1948	22	5727.0
1948	23	5559.4
1948	24	6877.099999999999
1948	25	7855.599999999999
1948	26	6532.6
1948	27	11413.4
1948	28	12170.0
1948	29	7083.3
1948	30	8967.2
1948	31	8370.4
1948	32	10688.1
1948	33	6069.6
1948	34	3061.3
1948	35	2074.0
1948	36	3044.8
1948	37	3344.2
1948	38	6595.5
1948	39	16381.5
1948	40	14178.4
1948	41	10314.0
1948	42	4776.6
1948	43	3041.8
1948	44	7305.3
1948	45	7425.8
1948	46	4419.5
1948	47	3151.8
1948	48	3283.9
1948	49	2257.1
1948	50	1467.0
1948	51	839.8
1948	52	664.4
1949	1	825.6
1949	2	569.8
1949	3	1413.7
1949	4	1040.3
1949	5	694.5
1949	6	578.4
1949	7	610.1999999999999
1949	8	424.9
1949	9	793.3
1949	10	1099.7
1949	11	5481.4
1949	12	3288.9
1949	13	4156.8
1949	14	6807.7
1949	15	3867.4
1949	16	1979.3
1949	17	1759.3
1949	18	1598.1
1949	19	2100.0
1949	20	1685.6
1949	21	1464.1
1949	22	1269.6
1949	23	1213.5
1949	24	3184.9
1949	25	8338.4
1949	26	9268.8
1949	27	7058.3
1949	28	7315.2
1949	29	4455.7
1949	30	3837.6
1949	31	3390.9
1949	32	3530.5
1949	33	3167.8
1949	34	4664.200000000001
1949	35	5016.6
1949	36	7480.3
1949	37	4631.0
1949	38	6200.900000000001
1949	39	6189.4
1949	40	13238.4
1949	41	14402.0
1949	42	9469.3
1949	43	5201.0
1949	44	2705.8
1949	45	1572.4
1949	46	1261.1
1949	47	924.0
1949	48	907.4
1949	49	866.2
1949	50	587.5
1949	51	611.0
1949	52	559.5
1950	1	488.8
1950	2	670.1999999999999
1950	3	943.6
1950	4	1062.1
1950	5	745.2
1950	6	586.1
1950	7	571.7
1950	8	734.6
1950	9	937.8
1950	10	1210.5
1950	11	1784.0
1950	12	1059.1
1950	13	646.2
1950	14	1713.1
1950	15	2447.0
1950	16	1673.0
1950	17	6213.1
1950	18	2663.4
1950	19	1903.4
1950	20	1557.1999999999998
1950	21	3896.8
1950	22	8631.1
1950	23	9534.7
1950	24	8631.8
1950	25	11235.8
1950	26	19358.3
1950	27	13751.0
1950	28	9130.7
1950	29	6637.0
1950	30	4140.3
1950	31	5919.5
1950	32	5450.6
1950	33	5226.7
1950	34	8672.9
1950	35	4896.0
1950	36	5776.700000000001
1950	37	5265.5
1950	38	6982.6
1950	39	6259.1
1950	40	4970.099999999999
1950	41	3187.6
1950	42	5879.599999999999
1950	43	12840.0
1950	44	9019.1
1950	45	2642.3
1950	46	2734.5
1950	47	5719.099999999999
1950	48	2689.3
1950	49	1803.9
1950	50	3071.0
1950	51	1729.8
1950	52	1191.1
1951	1	1911.5
1951	2	1237.1
1951	3	1957.4
1951	4	3123.0
1951	5	3501.9
1951	6	3705.6
1951	7	2706.5
1951	8	4155.0
1951	9	7014.2
1951	10	3543.8
1951	11	2819.8
1951	12	2253.7000000000003
1951	13	2137.6
1951	14	1514.3
1951	15	1853.0
1951	16	1389.1999999999998
1951	17	1007.2
1951	18	1030.5
1951	19	913.4
1951	20	1017.4
1951	21	1227.0
1951	22	1084.6
1951	23	2237.0
1951	24	1802.7
1951	25	4893.5
1951	26	5795.5
1951	27	3321.7
1951	28	1938.7
1951	29	1280.8
1951	30	774.6
1951	31	794.5999999999999
1951	32	599.8
1951	33	622.0999999999999
1951	34	1190.2
1951	35	2778.8
1951	36	1891.8
1951	37	2799.3
1951	38	2238.5
1951	39	1863.5
1951	40	1841.1
1951	41	4438.1
1951	42	13009.1
1951	43	12489.7
1951	44	5623.599999999999
1951	45	3663.1
1951	46	10020.5
1951	47	9579.6
1951	48	6107.4
1951	49	4381.3
1951	50	2418.1
1951	51	1500.8
1951	52	930.4
1952	1	852.1999999999999
1952	2	726.1
1952	3	681.1999999999999
1952	4	678.4000000000001
1952	5	808.7
1952	6	896.8000000000001
1952	7	668.2
1952	8	703.3000000000001
1952	9	767.7
1952	10	613.5999999999999
1952	11	547.9
1952	12	1058.7
1952	13	3645.1
1952	14	4188.1
1952	15	2300.0
1952	16	1266.8
1952	17	699.1999999999999
1952	18	502.1
1952	19	477.0
1952	20	1955.9
1952	21	8370.0
1952	22	8703.9
1952	23	11135.8
1952	24	8863.7
1952	25	4977.8
1952	26	5596.599999999999
1952	27	8068.700000000001
1952	28	5772.2
1952	29	10504.1
1952	30	13723.0
1952	31	13378.0
1952	32	9272.8
1952	33	8214.3
1952	34	5226.3
1952	35	6534.0
1952	36	5629.6
1952	37	5732.4
1952	38	4771.6
1952	39	4358.8
1952	40	5497.5
1952	41	9886.1
1952	42	10345.7
1952	43	7616.299999999999
1952	44	4029.1
1952	45	3139.1
1952	46	2677.0
1952	47	2628.8
1952	48	2224.1000000000004
1952	49	1503.7
1952	50	1091.7
1952	51	821.8
1952	52	839.6
1953	1	536.5
1953	2	1001.1
1953	3	2563.4
1953	4	2614.9
1953	5	1711.6999999999998
1953	6	2240.8
1953	7	1332.3
1953	8	1093.0
1953	9	1106.3
1953	10	876.7
1953	11	868.0
1953	12	1092.6
1953	13	969.9
1953	14	1031.7
1953	15	870.7
1953	16	1462.4
1953	17	2239.6
1953	18	2443.2
1953	19	2142.2
1953	20	1759.0
1953	21	1172.3000000000002
1953	22	6110.299999999999
1953	23	4088.6
1953	24	1942.5
1953	25	3731.6
1953	26	11489.8
1953	27	9324.5
1953	28	5031.2
1953	29	2831.8
1953	30	2237.0
1953	31	2598.2
1953	32	1511.1
1953	33	1152.4
1953	34	991.1
1953	35	3164.3
1953	36	6538.1
1953	37	8552.4
1953	38	10491.4
1953	39	14043.3
1953	40	21527.4
1953	41	20092.5
1953	42	10154.8
1953	43	16051.9
1953	44	15898.9
1953	45	12843.7
1953	46	5784.5
1953	47	3171.2000000000003
1953	48	2202.2
1953	49	1700.6
1953	50	1672.5
1953	51	1477.6
1953	52	1062.9
1954	1	1054.9
1954	2	1554.2
1954	3	3792.6
1954	4	5193.099999999999
1954	5	2274.5
1954	6	1622.0
1954	7	1407.5
1954	8	1312.5
1954	9	5319.9
1954	10	7333.0
1954	11	6062.299999999999
1954	12	2653.5
1954	13	1692.5
1954	14	1191.6
1954	15	3008.1
1954	16	2914.6
1954	17	3904.7
1954	18	7419.6
1954	19	4159.0
1954	20	2556.8
1954	21	5521.9
1954	22	6962.2
1954	23	12845.3
1954	24	13158.9
1954	25	22695.7
1954	26	19430.2
1954	27	13309.5
1954	28	18051.3
1954	29	17937.0
1954	30	16222.0
1954	31	15708.3
1954	32	7778.7
1954	33	5260.0
1954	34	3740.1
1954	35	2729.1
1954	36	2169.3
1954	37	5407.7
1954	38	15108.1
1954	39	15834.2
1954	40	13966.7
1954	41	12254.1
1954	42	14956.9
1954	43	17715.7
1954	44	17455.4
1954	45	7512.599999999999
1954	46	3361.1
1954	47	2001.5
1954	48	1341.6
1954	49	1010.4
1954	50	860.1
1954	51	1436.5
1954	52	3806.6
1955	1	3406.6
1955	2	1713.4
1955	3	1087.8
1955	4	1320.9
1955	5	1149.8
1955	6	1540.8000000000002
1955	7	2466.6
1955	8	2815.9
1955	9	2101.2
1955	10	1274.6
1955	11	983.5
1955	12	1105.8
1955	13	1189.5
1955	14	4021.1
1955	15	8229.5
1955	16	9245.5
1955	17	14911.3
1955	18	14332.7
1955	19	13186.4
1955	20	11817.0
1955	21	12786.1
1955	22	11416.3
1955	23	7260.3
1955	24	10441.1
1955	25	12618.4
1955	26	10094.9
1955	27	5384.3
1955	28	8257.9
1955	29	14826.8
1955	30	7812.9
1955	31	3910.4
1955	32	3557.9
1955	33	2862.2000000000003
1955	34	2552.6
1955	35	3984.5
1955	36	3696.6
1955	37	4278.5
1955	38	5875.7
1955	39	3827.1
1955	40	1882.7
1955	41	2138.0
1955	42	5369.8
1955	43	3778.7
1955	44	1735.4
1955	45	1466.0
1955	46	1144.0
1955	47	783.2
1955	48	695.4000000000001
1955	49	924.1
1955	50	793.5
1955	51	1066.1
1955	52	692.4
1956	1	834.8
1956	2	2387.2
1956	3	4127.2
1956	4	4269.9
1956	5	7780.8
1956	6	8547.0
1956	7	4662.7
1956	8	2343.8
1956	9	1463.2
1956	10	951.6
1956	11	1444.4
1956	12	4309.900000000001
1956	13	3838.9
1956	14	3749.6
1956	15	10932.5
1956	16	11596.2
1956	17	4683.900000000001
1956	18	2165.4
1956	19	3855.1
1956	20	7344.900000000001
1956	21	3480.9
1956	22	2232.4
1956	23	2155.2
1956	24	2424.7
1956	25	2465.5
1956	26	2415.2
1956	27	2453.1
1956	28	3940.0
1956	29	2823.7
1956	30	3523.8
1956	31	3302.2
1956	32	5896.400000000001
1956	33	5797.5
1956	34	5581.7
1956	35	7425.0
1956	36	6861.7
1956	37	2877.0
1956	38	5725.400000000001
1956	39	15189.2
1956	40	14326.0
1956	41	13782.2
1956	42	6274.700000000001
1956	43	5427.0
1956	44	3736.7
1956	45	2645.6
1956	46	1660.1
1956	47	1021.2
1956	48	782.1999999999999
1956	49	698.9
1956	50	673.0
1956	51	764.1
1956	52	733.0
1957	1	492.9
1957	2	673.6
1957	3	1370.5
1957	4	1116.5
1957	5	1201.8
1957	6	2124.4
1957	7	1930.6
1957	8	1268.7
1957	9	896.6
1957	10	733.4
1957	11	845.6
1957	12	778.3
1957	13	850.5
1957	14	682.5
1957	15	860.3000000000001
1957	16	841.5
1957	17	928.0
1957	18	2646.8
1957	19	1641.0
1957	20	1007.2
1957	21	1355.1
1957	22	3397.0
1957	23	3247.7
1957	24	6458.5
1957	25	4303.1
1957	26	3307.2
1957	27	4959.9
1957	28	3932.5
1957	29	4723.0
1957	30	4758.5
1957	31	6865.2
1957	32	5619.700000000001
1957	33	7373.400000000001
1957	34	7606.7
1957	35	10032.6
1957	36	8694.1
1957	37	14276.6
1957	38	13839.6
1957	39	10607.2
1957	40	6061.5
1957	41	9963.4
1957	42	8554.599999999999
1957	43	10784.8
1957	44	11228.8
1957	45	7500.0
1957	46	3438.2000000000003
1957	47	2532.5
1957	48	2528.8
1957	49	2116.0
1957	50	2233.3
1957	51	1798.0
1957	52	2420.2000000000003
1958	1	7046.7
1958	2	4794.6
1958	3	2324.2
1958	4	1363.6
1958	5	1056.2
1958	6	895.2
1958	7	3554.9
1958	8	3968.1
1958	9	3467.3
1958	10	2185.8
1958	11	1735.3
1958	12	4300.0
1958	13	2186.1
1958	14	1577.8
1958	15	4746.3
1958	16	4843.7
1958	17	2181.6
1958	18	1590.4
1958	19	1874.9
1958	20	3179.6
1958	21	2513.0
1958	22	2765.8
1958	23	3448.9
1958	24	3612.5
1958	25	5823.9
1958	26	3852.7
1958	27	4448.9
1958	28	2734.2
1958	29	1658.7
1958	30	1529.6999999999998
1958	31	7091.900000000001
1958	32	9839.6
1958	33	8973.1
1958	34	7411.4
1958	35	5325.4
1958	36	8317.5
1958	37	10845.4
1958	38	9712.7
1958	39	5989.9
1958	40	7015.6
1958	41	12134.1
1958	42	8094.4
1958	43	3532.6
1958	44	2234.9
1958	45	2228.6000000000004
1958	46	4600.5
1958	47	9846.3
1958	48	9257.7
1958	49	10981.4
1958	50	11174.2
1958	51	9254.1
1958	52	4986.3
1959	1	2530.1
1959	2	2045.5
1959	3	1652.9
1959	4	2480.3
1959	5	2595.5
1959	6	3297.5
1959	7	7042.9
1959	8	3776.1
1959	9	3665.7
1959	10	2566.5
1959	11	1981.2
1959	12	5510.7
1959	13	6754.6
1959	14	10933.9
1959	15	37881.6
1959	16	37150.6
1959	17	20683.4
1959	18	20285.0
1959	19	13791.9
1959	20	10668.5
1959	21	12063.0
1959	22	10409.8
1959	23	7534.5
1959	24	5123.1
1959	25	5535.200000000001
1959	26	12265.5
1959	27	12784.3
1959	28	8340.6
1959	29	5054.8
1959	30	3587.2
1959	31	3082.6000000000004
1959	32	2602.6000000000004
1959	33	2560.6
1959	34	6278.900000000001
1959	35	12977.4
1959	36	13340.4
1959	37	9273.3
1959	38	7604.3
1959	39	7801.3
1959	40	10867.3
1959	41	10664.8
1959	42	14737.4
1959	43	11414.6
1959	44	11274.3
1959	45	12556.7
1959	46	7758.4
1959	47	3074.3
1959	48	1887.1
1959	49	1954.2
1959	50	2445.6
1959	51	1874.9
1959	52	1474.0
1960	1	1247.5
1960	2	998.2
1960	3	988.7
1960	4	816.4000000000001
1960	5	758.8
1960	6	633.8
1960	7	665.8000000000001
1960	8	1605.6
1960	9	1575.5
1960	10	1926.1
1960	11	1426.1
1960	12	1079.7
1960	13	984.2
1960	14	1037.7
1960	15	1401.1
1960	16	1182.1
1960	17	752.6
1960	18	720.6
1960	19	610.9
1960	20	407.7
1960	21	353.40000000000003
1960	22	1126.4
1960	23	1076.2
1960	24	1902.3
1960	25	2583.3
1960	26	5192.3
