volumen,hidrologia,tiempo,turbinado,vertimiento,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,volumen_siguiente,hidrologia_siguiente,tiempo_siguiente,action,reward
3520.2988800000003,0,90,3520.2988800000003,0.0,133588.9621276596,112577.72360963479,9004.506799795894,35723.90719650016,157306.13760593085,0.0,0.0,0.0,7.166970182933231,219225.39790425813,61919.26029832728,1408.5792,1408.5792,2,91,1.0,7.166970182933231
1408.5792,2,91,1408.5792,0.0,53453.027659574465,118186.25924482192,9254.235725440987,35121.69811973758,162562.19309000048,17556.056215861754,0.0,1755605.6215861754,0.0,233571.2769654367,71009.08387543622,5295.6287999999995,5295.6287999999995,1,92,1.0,-1755605.6215861754
5295.6287999999995,1,92,5295.6287999999995,0.0,200959.51489361702,108336.85170387033,9678.460335603726,34639.51528125604,152654.82732073008,0.0,0.0,0.0,13.18386388117693,221775.7034025778,69120.87608184773,2313.36,2313.36,1,93,1.0,13.18386388117693
2313.36,1,93,2313.36,0.0,87787.81914893618,108663.71511870055,10409.765215760042,35326.79863828945,154400.27897275003,0.0,0.0,0.0,0.42071688412068325,237980.92928047938,83580.65030772935,3401.818560000001,3401.818560000001,2,94,1.0,0.42071688412068325
3401.818560000001,2,94,3401.818560000001,0.0,129092.8487234043,108878.7002933889,10653.755954974824,34749.295254014454,154281.75150237817,0.0,0.0,0.0,6.49726586266928,218401.94159908968,64120.19009671151,3256.3036799999995,3256.3036799999995,2,95,1.0,6.49726586266928
3256.3036799999995,2,95,3256.3036799999995,0.0,123570.82276595743,116250.076957951,10576.488115249767,35246.9738075989,162073.53888079966,0.0,0.0,0.0,7.304165487768087,212602.70676907623,50529.16788827657,3185.96544,3185.96544,0,96,1.0,7.304165487768087
3185.96544,0,96,3185.96544,0.0,120901.61404255319,106513.71437981547,11154.249494448277,35553.02222150454,153220.98609576828,0.0,0.0,0.0,6.051466346479823,213607.93667352325,60386.950577754964,411.80832,411.80832,0,97,1.0,6.051466346479823
411.80832,0,97,411.80832,0.0,15627.379361702127,106515.75880933751,11039.051060056594,36267.008777237854,153821.81864663196,54239.50827340342,0.0,5423950.827340342,0.0,223688.7062817375,69866.88763510555,607.64256,607.64256,0,98,1.0,-5423950.827340342
607.64256,0,98,607.64256,0.0,23058.933829787235,103487.80980180854,11612.816086167502,37251.683659920534,152352.30954789658,69096.01512992558,0.0,6909601.512992558,0.0,244507.2585076094,92154.94895971281,531.13536,531.13536,0,99,1.0,-6909601.512992558
531.13536,0,99,531.13536,0.0,20155.624255319148,100144.0197643246,11872.972732120117,36983.33958702817,149000.3320834729,52746.76957894475,0.0,5274676.957894475,0.0,221902.7259177368,72902.3938342639,824.40288,824.40288,0,100,0.8839892,-5274676.957894475
824.40288,0,100,824.40288,0.0,31284.595106382978,98076.95771169945,11982.5196224322,38137.33284859195,148196.8101827236,42477.16673443294,0.0,4247716.673443294,0.0,221958.5720235395,73761.76184081592,445.7376,445.7376,0,101,1.0,-4247716.673443294
445.7376,0,101,445.7376,0.0,16914.934042553192,97987.09121736781,11979.563201491146,38966.081898228746,148932.73631708772,84000.0,1540.7044001971371,8862211.320059141,0.0,251388.37475983804,102455.63844275032,465.51455999999996,465.51455999999996,0,102,1.0,-8862211.320059141
465.51455999999996,0,102,465.51455999999996,0.0,17665.43382978723,99944.31313367106,11615.445795526224,38779.85748720626,150339.61641640356,68448.32378733477,0.0,6844832.378733477,0.0,236453.37403352556,86113.757617122,267.68448,267.68448,1,103,1.0,-6844832.378733477
